id,host_id,host_name,host_response_time,host_is_superhost,neighbourhood,latitude,longitude,room_type,price,security_deposit,cleaning_fee,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
6516295,34074805,Eriem,N/A,f,South of Market,37.77248,-122.4078,Entire home/apt,$250.00 ,,$100.00 ,4,100,10,10,10,10,10,10
6518261,34072818,Maru&Jerome,within an hour,t,Excelsior,37.71906,-122.43261,Entire home/apt,$149.00 ,$300.00 ,$100.00 ,146,97,10,10,10,10,9,10
6522477,7212456,Jack & Christina,within an hour,t,Noe Valley,37.74938,-122.42576,Private room,$300.00 ,$500.00 ,,4,100,10,10,10,10,10,10
6523507,6777981,Sebastian,within a few hours,t,Noe Valley,37.74744,-122.43574,Entire home/apt,$265.00 ,,$70.00 ,82,100,10,10,10,10,10,10
6526129,2971941,Amy,N/A,f,Pacific Heights,37.79034,-122.4348,Entire home/apt,$129.00 ,,$75.00 ,1,80,10,6,10,10,10,8
6526344,11053358,Jared,N/A,f,Mission,37.76314,-122.42136,Private room,$50.00 ,$900.00 ,$75.00 ,2,100,9,10,10,10,10,8
6529234,8077748,Adrian,within an hour,t,Bernal Heights,37.74326,-122.41061,Entire home/apt,$114.00 ,$0.00 ,$80.00 ,94,97,10,10,10,10,10,10
6543813,34224937,Leonard,within a few hours,t,Castro/Upper Market,37.7569,-122.43402,Private room,$134.00 ,$100.00 ,$33.00 ,107,99,10,10,10,10,10,10
6544530,2436725,Jeff,within an hour,f,Castro/Upper Market,37.76014,-122.43213,Entire home/apt,$399.00 ,$500.00 ,$120.00 ,20,97,10,9,10,10,10,10
6557736,33948993,Paul,within an hour,t,Outer Sunset,37.74896,-122.4924,Private room,$75.00 ,$150.00 ,$50.00 ,284,97,10,10,10,10,10,10
6560870,28070005,Sage & Babs,within an hour,t,Bernal Heights,37.74814,-122.40806,Entire home/apt,$135.00 ,$300.00 ,$40.00 ,156,100,10,10,10,10,10,10
6587558,23551027,James,within a day,f,Inner Richmond,37.77751,-122.45683,Private room,$80.00 ,,,1,100,10,10,10,10,10,10
6591087,2153391,Stephanie,N/A,f,South of Market,37.77681,-122.3972,Private room,$375.00 ,$0.00 ,$90.00 ,4,100,10,10,10,10,10,10
6591405,11166407,Melise,within a few hours,t,Marina,37.80166,-122.43068,Entire home/apt,$380.00 ,$950.00 ,$180.00 ,6,97,10,10,10,10,10,9
6600081,75978,Del,within an hour,t,Mission,37.753,-122.40394,Private room,$95.00 ,$100.00 ,$25.00 ,215,100,10,10,10,10,10,10
6601749,424793,Iz,within an hour,f,Crocker Amazon,37.71174,-122.44561,Entire home/apt,$74.00 ,$200.00 ,$120.00 ,15,79,8,8,8,9,8,8
6604564,4091830,Daniel,within an hour,t,Bernal Heights,37.74818,-122.41884,Entire home/apt,$350.00 ,$600.00 ,$80.00 ,27,97,10,10,10,10,10,9
6604799,4091830,Daniel,within an hour,t,Mission,37.74822,-122.41826,Private room,$160.00 ,$600.00 ,$55.00 ,102,99,10,10,10,10,10,9
6624842,702364,Natasha And Kirill,within a day,f,Inner Sunset,37.75594,-122.46893,Entire home/apt,$150.00 ,"$2,000.00 ",$180.00 ,0,,,,,,,
6627450,14326861,Rk,N/A,f,Castro/Upper Market,37.7644,-122.43054,Entire home/apt,$700.00 ,$500.00 ,$0.00 ,26,96,10,10,10,10,10,9
6628985,2686174,Sylvie,within an hour,t,Western Addition,37.78472,-122.44666,Private room,$109.00 ,$250.00 ,$45.00 ,176,95,10,9,10,10,10,9
6629798,1483039,Adam,within an hour,f,Excelsior,37.72836,-122.41643,Private room,$120.00 ,$200.00 ,$20.00 ,198,96,10,10,10,10,9,9
6646641,2153391,Stephanie,N/A,f,South of Market,37.7762,-122.39955,Entire home/apt,$339.00 ,$150.00 ,$90.00 ,1,100,10,10,10,10,10,10
6648062,34799523,Mari,within a few hours,t,Bernal Heights,37.74135,-122.40938,Private room,$110.00 ,$100.00 ,$50.00 ,45,94,10,10,10,10,9,9
6649234,22267033,Jennifer,within a few hours,t,Downtown/Civic Center,37.78858,-122.40949,Entire home/apt,$259.00 ,$0.00 ,$69.00 ,9,95,10,10,10,10,10,9
6653474,475974,Ari,within a few hours,f,Haight Ashbury,37.77566,-122.44063,Entire home/apt,$138.00 ,$250.00 ,$75.00 ,38,93,9,9,9,10,10,9
6662128,204441,Gary,within an hour,f,Chinatown,37.79781,-122.40554,Private room,$95.00 ,$300.00 ,$100.00 ,136,84,9,9,10,9,9,9
6662231,204441,Gary,within an hour,f,North Beach,37.79879,-122.40542,Private room,$81.00 ,$300.00 ,$100.00 ,127,87,9,9,10,9,9,9
6678252,28868205,Tyler,within a few hours,f,Castro/Upper Market,37.76797,-122.43332,Private room,$100.00 ,$0.00 ,$25.00 ,50,96,10,10,10,10,10,9
6684182,5042067,Shea,N/A,f,Mission,37.75749,-122.41599,Entire home/apt,$295.00 ,"$1,000.00 ",$200.00 ,4,100,10,10,10,10,10,10
6688004,35005343,Linda,within a few hours,t,Bernal Heights,37.74257,-122.41359,Private room,$105.00 ,$0.00 ,$0.00 ,119,97,10,10,10,10,10,10
6691495,24647444,Emma,N/A,f,Potrero Hill,37.75149,-122.39892,Private room,$80.00 ,$0.00 ,$15.00 ,4,100,10,10,10,10,9,10
6701045,24157036,Angela,within a few hours,f,North Beach,37.80468,-122.40574,Entire home/apt,$370.00 ,,$250.00 ,2,100,10,9,10,10,10,10
6705522,31224596,Vladimir,within an hour,f,Parkside,37.74199,-122.49517,Entire home/apt,$270.00 ,"$1,000.00 ",$155.00 ,76,97,10,10,10,10,9,10
6713990,18818082,Antigone,within a day,t,Mission,37.76685,-122.42368,Entire home/apt,$150.00 ,,$50.00 ,8,100,10,9,10,10,10,10
6715383,10786181,Deborah,within an hour,t,Ocean View,37.72059,-122.45216,Entire home/apt,$105.00 ,$500.00 ,$250.00 ,35,97,10,10,10,10,9,9
6716133,10786181,Deborah,within an hour,t,Ocean View,37.72122,-122.45274,Entire home/apt,$100.00 ,$500.00 ,$150.00 ,113,96,10,10,10,10,9,10
6727254,18151037,Valerie,within a few hours,f,Noe Valley,37.75323,-122.43741,Private room,$105.00 ,$800.00 ,$175.00 ,30,96,10,9,10,10,10,9
6730473,10501924,Karen,within a few hours,f,Western Addition,37.77855,-122.43864,Entire home/apt,$92.00 ,$500.00 ,$80.00 ,73,91,10,9,10,10,10,9
6732541,4346095,Ava,within an hour,f,Nob Hill,37.79681,-122.41264,Entire home/apt,$199.00 ,$0.00 ,$95.00 ,57,97,10,9,10,10,10,9
6747672,17085862,Jack,within a few hours,f,Castro/Upper Market,37.76719,-122.43668,Entire home/apt,$219.00 ,$200.00 ,$95.00 ,51,99,10,10,10,10,10,10
6748645,3109494,Peggy,within an hour,t,Noe Valley,37.75548,-122.42941,Entire home/apt,$350.00 ,"$3,000.00 ",$150.00 ,45,99,10,10,10,10,10,10
6749412,4221614,"Cris, Daniela, Olivia & Paloma",within an hour,f,Potrero Hill,37.76034,-122.40525,Entire home/apt,$300.00 ,$750.00 ,$100.00 ,183,94,10,9,10,10,10,9
6764924,35415458,Katherine,N/A,f,Noe Valley,37.74244,-122.42427,Entire home/apt,$375.00 ,$0.00 ,$200.00 ,16,95,10,9,10,10,10,9
6782479,35506418,Priya,within a day,f,Glen Park,37.73477,-122.43194,Entire home/apt,$270.00 ,$500.00 ,$100.00 ,12,98,10,10,10,10,10,9
6796392,35420613,Janet,within a few hours,t,Noe Valley,37.75607,-122.43419,Entire home/apt,$199.00 ,"$5,000.00 ",$270.00 ,8,100,10,10,10,10,10,10
6798145,35509920,Nancy,N/A,f,Bayview,37.72962,-122.37163,Entire home/apt,$110.00 ,$500.00 ,$100.00 ,0,,,,,,,
6800168,767091,Cristian,N/A,f,Noe Valley,37.75202,-122.42569,Entire home/apt,$190.00 ,$750.00 ,$100.00 ,9,96,10,10,10,10,10,9
6822070,35728196,Ausra,within an hour,f,Bernal Heights,37.74096,-122.41656,Entire home/apt,$159.00 ,$150.00 ,$80.00 ,45,96,10,10,10,10,10,10
6822748,1194121,Lana,within an hour,f,Nob Hill,37.7919,-122.41894,Entire home/apt,$285.00 ,$0.00 ,$60.00 ,16,97,10,10,9,9,10,9
6835302,24157036,Angela,within a few hours,f,North Beach,37.80447,-122.40497,Entire home/apt,$240.00 ,,$250.00 ,0,,,,,,,
6835462,24157036,Angela,within a few hours,f,Financial District,37.7876,-122.39844,Entire home/apt,$252.00 ,,$250.00 ,1,100,10,10,10,10,10,10
6836411,22267033,Jennifer,within a few hours,t,Downtown/Civic Center,37.78745,-122.41059,Entire home/apt,$249.00 ,$0.00 ,$69.00 ,14,99,10,10,9,10,10,9
6836785,727246,Erika,within an hour,f,Mission,37.75203,-122.42254,Entire home/apt,$178.00 ,$300.00 ,$65.00 ,224,93,10,10,10,10,10,9
6836928,4486349,Pegah,a few days or more,f,South of Market,37.77532,-122.40768,Entire home/apt,"$1,000.00 ","$3,000.00 ",$185.00 ,18,94,10,10,10,10,9,9
6852309,11259636,Malcolm,within a day,f,Noe Valley,37.75074,-122.43513,Entire home/apt,$170.00 ,,$125.00 ,3,100,10,10,10,10,10,10
6864929,35710779,Becky,N/A,f,Noe Valley,37.74576,-122.4265,Entire home/apt,$710.00 ,$600.00 ,$200.00 ,2,100,10,10,10,10,9,7
6870420,14097113,Kristen,within an hour,f,Noe Valley,37.75323,-122.43588,Entire home/apt,"$1,000.00 ","$5,000.00 ",$250.00 ,10,100,10,10,10,10,10,10
6883183,23593310,Meimei,within an hour,t,Downtown/Civic Center,37.78722,-122.40956,Entire home/apt,$195.00 ,$0.00 ,$35.00 ,30,98,10,10,10,10,10,10
6884454,20037498,Carly,within a day,t,Potrero Hill,37.76243,-122.40185,Private room,$150.00 ,,$80.00 ,8,100,9,10,10,10,10,10
6885422,335127,Irene,within an hour,t,Noe Valley,37.75209,-122.42605,Entire home/apt,$399.00 ,$300.00 ,$100.00 ,22,98,10,9,10,10,10,9
6887043,5639050,Marc,N/A,f,Castro/Upper Market,37.76338,-122.43698,Entire home/apt,$150.00 ,$0.00 ,$100.00 ,6,100,10,10,10,10,10,10
6887081,18197171,Tyson,within an hour,t,Noe Valley,37.75544,-122.43524,Entire home/apt,$350.00 ,"$3,000.00 ",$150.00 ,65,98,10,10,10,10,10,10
6898334,24157036,Angela,within a few hours,f,Pacific Heights,37.7954,-122.42882,Entire home/apt,$220.00 ,,$250.00 ,2,60,5,6,9,7,10,6
6911587,1661839,Todd,within a few hours,t,Mission,37.7649,-122.4214,Private room,$100.00 ,,$35.00 ,77,98,10,10,10,10,9,10
6913294,36229030,Benjamin,within an hour,t,Mission,37.75598,-122.41525,Private room,$90.00 ,$250.00 ,$85.00 ,91,98,10,10,10,10,10,10
6914642,36227299,Leila,within a few hours,f,Mission,37.75451,-122.41067,Entire home/apt,$151.00 ,$500.00 ,$100.00 ,94,92,10,9,9,9,10,9
6915497,36237660,Rebecca,within a few hours,f,Mission,37.75338,-122.40633,Entire home/apt,$400.00 ,"$2,000.00 ",$175.00 ,40,97,10,10,10,10,9,9
6922612,3570102,Georgie,N/A,t,Western Addition,37.78527,-122.42321,Entire home/apt,$128.00 ,$450.00 ,$70.00 ,25,97,10,10,10,10,10,10
6926901,1539714,Fred,within an hour,f,Mission,37.75642,-122.41285,Entire home/apt,$300.00 ,$500.00 ,$100.00 ,50,99,10,10,10,10,10,10
6934867,25943995,Dan,within an hour,t,Outer Sunset,37.75634,-122.50365,Entire home/apt,$219.00 ,"$3,000.00 ",$400.00 ,14,94,9,10,10,10,9,9
6934874,25943995,Dan,within an hour,t,Outer Sunset,37.75734,-122.50194,Entire home/apt,$157.00 ,"$2,000.00 ",$300.00 ,78,96,10,10,10,10,9,9
6936417,1407112,Olga,within an hour,t,Potrero Hill,37.76028,-122.39365,Entire home/apt,$265.00 ,$0.00 ,$120.00 ,55,98,10,10,10,10,10,9
6938818,36381578,Harris,within an hour,f,Seacliff,37.78066,-122.50563,Private room,$70.00 ,$0.00 ,$45.00 ,101,94,10,10,10,10,9,9
6940354,31607663,Ximena,N/A,f,West of Twin Peaks,37.72428,-122.45723,Private room,$99.00 ,$200.00 ,$40.00 ,4,95,9,10,9,10,10,10
6940448,31607663,Ximena,N/A,f,West of Twin Peaks,37.72558,-122.45747,Private room,$80.00 ,$200.00 ,$35.00 ,9,80,8,8,9,8,9,8
6955678,12302104,Anna,within a few hours,f,Chinatown,37.79424,-122.40929,Private room,$83.00 ,$0.00 ,$150.00 ,2,100,10,8,10,10,10,10
6957662,36481063,Gary,within a few hours,t,Noe Valley,37.74858,-122.43582,Entire home/apt,$225.00 ,$400.00 ,$175.00 ,98,96,10,10,10,10,10,10
6968158,17986295,Catherine,within an hour,t,Western Addition,37.77847,-122.43502,Private room,$158.00 ,$0.00 ,$40.00 ,179,98,10,10,10,10,10,10
6970746,36470371,Rebecca And Laurie,within an hour,t,Presidio Heights,37.78169,-122.45628,Private room,$135.00 ,$0.00 ,$65.00 ,116,98,10,10,10,10,10,10
6973383,22402,Jia,within an hour,t,Outer Mission,37.73172,-122.44845,Private room,$60.00 ,,$30.00 ,10,100,10,9,10,10,10,10
6973631,4202870,Jinsoo,within an hour,t,Castro/Upper Market,37.76809,-122.43153,Private room,$217.00 ,$0.00 ,$60.00 ,11,95,10,10,9,9,10,9
6974259,127367,Annette,within a few hours,f,Bayview,37.7106,-122.3903,Entire home/apt,$170.00 ,,$205.00 ,0,,,,,,,
6975064,5409563,Bilal,within a few hours,f,Western Addition,37.78622,-122.42438,Entire home/apt,$85.00 ,$0.00 ,$80.00 ,49,90,9,9,9,10,9,9
6985131,36060750,Grace,within an hour,t,Ocean View,37.71998,-122.45719,Entire home/apt,$79.00 ,$100.00 ,$45.00 ,115,96,10,10,10,10,10,9
6990507,36650647,Ibtisam,within an hour,f,Bernal Heights,37.73473,-122.42216,Entire home/apt,$105.00 ,,$30.00 ,20,59,5,7,8,9,8,6
6993593,36668744,John,within an hour,t,Nob Hill,37.79569,-122.41708,Private room,$159.00 ,$0.00 ,$79.00 ,195,99,10,10,10,10,10,10
7004802,10534054,Thomas,within an hour,f,Mission,37.76999,-122.42268,Entire home/apt,$245.00 ,$500.00 ,$60.00 ,35,95,10,10,10,10,10,9
7007759,36734328,Winni,within an hour,f,Ocean View,37.71728,-122.45269,Private room,$219.00 ,$500.00 ,$80.00 ,14,99,10,10,10,10,9,9
7009654,34268088,Glenn,within an hour,f,Glen Park,37.73632,-122.43691,Private room,$69.00 ,,$25.00 ,112,97,10,10,10,10,10,9
7009791,58930,David,within an hour,t,Inner Richmond,37.7778,-122.45934,Private room,$125.00 ,$100.00 ,$0.00 ,26,99,10,10,10,10,10,10
7009809,33833956,Voula,N/A,t,Inner Sunset,37.75688,-122.46785,Entire home/apt,$190.00 ,$800.00 ,$225.00 ,142,99,10,10,10,10,10,10
7012313,36763152,Alex,within a day,t,Noe Valley,37.75073,-122.42647,Private room,$93.00 ,$150.00 ,$150.00 ,12,97,9,10,10,10,10,9
7020637,13872501,Birgit,within a day,f,Mission,37.75369,-122.42261,Entire home/apt,$150.00 ,,$80.00 ,35,95,10,9,10,10,10,10
7021571,34876815,Rene,within an hour,f,Bayview,37.73183,-122.37522,Private room,$59.00 ,,$20.00 ,16,91,9,9,9,9,9,9
7022309,9177164,Beth,within an hour,t,Haight Ashbury,37.77498,-122.44355,Private room,$88.00 ,$0.00 ,$45.00 ,127,100,10,10,10,10,10,10
7026287,36833202,Melissa & Nicole,within an hour,t,Noe Valley,37.74963,-122.42995,Private room,$125.00 ,$150.00 ,$40.00 ,279,99,10,10,10,10,10,10
7027139,34592529,Vee,within a few hours,t,Outer Sunset,37.7638,-122.50732,Private room,$190.00 ,,$60.00 ,30,98,10,10,10,10,10,10
7028127,17536951,Rob,within an hour,t,Bernal Heights,37.74331,-122.41974,Entire home/apt,$250.00 ,$500.00 ,$150.00 ,67,98,10,10,10,10,9,10
7034114,8280568,Barbara,within an hour,t,Noe Valley,37.74736,-122.4249,Private room,$95.00 ,$150.00 ,$35.00 ,50,100,10,10,10,10,10,10
7035672,36886391,Kyle,within an hour,t,Parkside,37.74236,-122.47229,Entire home/apt,$179.00 ,$200.00 ,$75.00 ,96,99,10,10,10,10,10,10
7038488,36905321,Heather,N/A,f,Inner Sunset,37.76463,-122.47456,Entire home/apt,$240.00 ,$200.00 ,$100.00 ,8,95,9,9,9,10,10,10
7054235,7486078,Benjamin,within an hour,f,Outer Sunset,37.75853,-122.50506,Private room,$99.00 ,$500.00 ,$70.00 ,91,93,10,10,10,10,10,9
7065061,4668854,Cheryl,N/A,f,Bernal Heights,37.74195,-122.41691,Entire home/apt,$200.00 ,$500.00 ,$150.00 ,6,100,10,9,10,10,10,10
7065335,13743771,Katherine,within an hour,f,Crocker Amazon,37.71062,-122.43532,Entire home/apt,$174.00 ,"$2,000.00 ",$75.00 ,4,90,9,10,10,10,10,10
7065694,2817625,Paul,within a few hours,f,Parkside,37.73806,-122.50623,Entire home/apt,$350.00 ,,,17,98,10,10,10,10,10,10
7067087,22931450,Sarah & Friends,within an hour,f,North Beach,37.79926,-122.40476,Shared room,$38.00 ,$0.00 ,$0.00 ,122,93,10,9,10,10,10,10
7067681,22931450,Sarah & Friends,within an hour,f,North Beach,37.79845,-122.40478,Shared room,$38.00 ,$0.00 ,$0.00 ,191,95,10,9,10,10,10,10
7068804,3248180,Sally,within an hour,t,Ocean View,37.72677,-122.46832,Private room,$53.00 ,$0.00 ,$35.00 ,168,99,10,10,10,10,10,10
7072662,4186016,Nathan,N/A,f,Western Addition,37.7752,-122.43765,Entire home/apt,$132.00 ,,,6,100,9,9,10,10,10,9
7073115,11609628,Isaac,within an hour,t,Lakeshore,37.7329,-122.49361,Private room,$99.00 ,$0.00 ,$59.00 ,217,99,10,10,10,10,10,10
7086626,11609628,Isaac,within an hour,t,Lakeshore,37.73337,-122.4916,Private room,$79.00 ,$0.00 ,$48.00 ,162,99,10,10,10,10,10,10
7093018,37176998,Chelsea,N/A,f,Outer Mission,37.73048,-122.44176,Private room,$50.00 ,,,2,100,10,10,10,10,10,10
7111861,13621935,Margie,N/A,f,Marina,37.8055,-122.44802,Entire home/apt,"$1,000.00 ","$2,000.00 ",$300.00 ,5,100,10,10,10,10,10,10
7117778,36815860,Alexandre,within a day,f,Parkside,37.74551,-122.50183,Entire home/apt,$130.00 ,$200.00 ,$80.00 ,51,88,9,8,9,9,9,9
7140740,35167389,Skye,within an hour,f,Bayview,37.73512,-122.39764,Private room,$129.00 ,$100.00 ,$40.00 ,2,100,10,10,10,10,8,10
7146663,37425993,David,within an hour,f,Downtown/Civic Center,37.78832,-122.40982,Entire home/apt,$449.00 ,,,2,90,10,10,10,10,10,10
7151287,3186175,Chris,N/A,f,Mission,37.7511,-122.4215,Entire home/apt,$300.00 ,$500.00 ,$135.00 ,9,93,10,9,10,10,10,9
7162627,3977854,Michael,within an hour,f,Western Addition,37.7769,-122.42613,Entire home/apt,$120.00 ,$500.00 ,$80.00 ,12,98,10,10,10,10,10,10
7178670,6891075,Ryan,within an hour,t,Haight Ashbury,37.77561,-122.4409,Private room,$239.00 ,$0.00 ,$79.00 ,280,97,10,10,10,10,10,9
7180020,37614518,Vera,within an hour,t,South of Market,37.77945,-122.40382,Entire home/apt,$269.00 ,$350.00 ,$115.00 ,196,100,10,10,10,10,10,10
7181279,12114281,Kristin,within an hour,f,Bernal Heights,37.73379,-122.41556,Entire home/apt,$125.00 ,$250.00 ,$95.00 ,169,91,9,9,10,10,9,9
7182761,17331617,Brendan,within an hour,t,Potrero Hill,37.75751,-122.39627,Private room,$130.00 ,$150.00 ,$60.00 ,171,99,10,10,10,10,10,10
7196412,2612804,Clara,N/A,f,West of Twin Peaks,37.74602,-122.4554,Private room,$130.00 ,$100.00 ,$50.00 ,87,94,10,9,10,10,10,9
7202063,789091,Dustin,within an hour,t,South of Market,37.78407,-122.40707,Entire home/apt,$249.00 ,"$3,000.00 ",$200.00 ,31,97,10,10,9,10,9,10
7204761,1782044,Iris,within an hour,f,Castro/Upper Market,37.76527,-122.42997,Entire home/apt,$320.00 ,$500.00 ,$150.00 ,17,99,10,10,10,10,10,10
7217193,13639065,Stephanie,within an hour,t,Mission,37.76222,-122.42332,Entire home/apt,$295.00 ,$195.00 ,$50.00 ,139,98,10,10,10,10,10,10
7220035,37797558,Mija,within an hour,t,Nob Hill,37.79429,-122.41557,Entire home/apt,$140.00 ,$200.00 ,$95.00 ,90,91,10,10,10,10,10,9
7222704,30610362,Dennis,within an hour,t,Outer Richmond,37.78294,-122.48326,Entire home/apt,$109.00 ,$150.00 ,$75.00 ,271,96,10,10,10,10,10,10
7226841,872803,Nadia,within an hour,t,Nob Hill,37.79287,-122.41609,Private room,$116.00 ,$100.00 ,$75.00 ,172,95,10,9,10,10,10,9
7227605,9909723,Jim,within a few hours,t,Pacific Heights,37.79255,-122.44273,Entire home/apt,$750.00 ,"$1,500.00 ",$150.00 ,25,97,9,10,10,10,10,9
7227859,37842000,Sophia,within an hour,t,Western Addition,37.78611,-122.44019,Private room,$119.00 ,$500.00 ,$75.00 ,155,95,10,9,10,10,10,9
7227910,32169668,Kimberly,N/A,f,Pacific Heights,37.79074,-122.42505,Entire home/apt,$975.00 ,$900.00 ,$300.00 ,18,99,10,10,10,10,10,10
7228563,480061,Mike,N/A,f,Inner Sunset,37.75329,-122.4686,Entire home/apt,$400.00 ,$500.00 ,$200.00 ,9,98,10,10,10,10,10,10
7247351,37950014,Shauna,within a few hours,t,Outer Mission,37.73214,-122.43068,Entire home/apt,$125.00 ,$300.00 ,$35.00 ,150,97,10,10,10,10,10,9
7247746,37952450,Maite & Roger,within an hour,f,Outer Sunset,37.76258,-122.50822,Private room,$95.00 ,$200.00 ,$40.00 ,87,89,10,9,10,10,9,9
7259606,37952450,Maite & Roger,within an hour,f,Outer Sunset,37.76087,-122.50591,Private room,$60.00 ,$200.00 ,$40.00 ,50,91,9,9,10,9,9,9
7259880,37952450,Maite & Roger,within an hour,f,Outer Sunset,37.76203,-122.50759,Private room,$75.00 ,$200.00 ,$40.00 ,85,92,10,9,10,10,9,9
7275084,4811527,Meredith,within a few hours,f,Castro/Upper Market,37.76074,-122.44359,Private room,$115.00 ,,,159,99,10,10,10,10,10,10
7281346,3572427,Alexis,within a few hours,f,Excelsior,37.71904,-122.43537,Entire home/apt,$300.00 ,"$1,000.00 ",$100.00 ,42,94,10,9,10,10,9,9
7290262,2929255,Trevor,within an hour,t,Western Addition,37.76997,-122.42977,Private room,$95.00 ,,,203,98,10,10,10,10,10,10
7292878,7407016,Jane & Rob,within a day,t,Bernal Heights,37.74283,-122.41543,Entire home/apt,$155.00 ,$750.00 ,$80.00 ,85,96,10,10,10,10,10,10
7302136,38249439,Janet,N/A,f,Haight Ashbury,37.76516,-122.44658,Entire home/apt,$99.00 ,$100.00 ,$60.00 ,12,100,10,9,10,10,10,10
7309811,601627,Erik,within a few hours,f,Western Addition,37.77131,-122.42524,Entire home/apt,$280.00 ,"$2,000.00 ",$100.00 ,8,98,10,10,10,10,10,10
7309852,14950298,Maria,within an hour,t,Outer Sunset,37.76404,-122.47942,Entire home/apt,$179.00 ,$500.00 ,$120.00 ,118,97,10,10,10,10,10,9
7323097,127367,Annette,within a few hours,f,Bayview,37.73841,-122.38636,Entire home/apt,$120.00 ,,$205.00 ,3,60,9,9,9,7,3,5
7327920,29638077,Katie,within an hour,t,Potrero Hill,37.75308,-122.40149,Entire home/apt,$233.00 ,$450.00 ,$80.00 ,258,100,10,10,10,10,10,10
7329545,37842000,Sophia,within an hour,t,Western Addition,37.78671,-122.43835,Private room,$122.00 ,$500.00 ,$75.00 ,148,97,10,10,10,10,10,10
7329639,37842000,Sophia,within an hour,t,Western Addition,37.78604,-122.43887,Private room,$92.00 ,$500.00 ,$75.00 ,153,94,10,10,10,10,10,9
7329782,37842000,Sophia,within an hour,t,Western Addition,37.78593,-122.43885,Private room,$87.00 ,$500.00 ,$75.00 ,165,96,10,10,10,10,10,9
7329845,37842000,Sophia,within an hour,t,Western Addition,37.78585,-122.44034,Private room,$82.00 ,$500.00 ,$75.00 ,143,96,10,10,10,10,10,9
7331464,32687481,Susan,within an hour,t,Noe Valley,37.74898,-122.43125,Entire home/apt,$250.00 ,$250.00 ,$100.00 ,145,97,10,9,10,10,10,9
7340055,2436725,Jeff,within an hour,f,Castro/Upper Market,37.76102,-122.43249,Private room,$200.00 ,$300.00 ,$111.00 ,8,95,10,10,10,10,10,10
7341076,4249288,Annria,within a few hours,f,Excelsior,37.72683,-122.42962,Private room,$70.00 ,$250.00 ,$20.00 ,86,93,10,10,10,10,9,9
7342996,7212456,Jack & Christina,within an hour,t,Mission,37.75123,-122.42367,Private room,$210.00 ,$500.00 ,,42,100,10,10,10,10,10,10
7343245,5694640,Susan,within an hour,t,Western Addition,37.78689,-122.43889,Entire home/apt,$800.00 ,$500.00 ,$200.00 ,81,97,10,10,10,10,10,10
7343277,22931450,Sarah & Friends,within an hour,f,North Beach,37.79909,-122.40631,Shared room,$38.00 ,$0.00 ,$0.00 ,104,97,10,9,10,10,10,10
7344289,1656069,Rita & Nathan,within an hour,t,Inner Richmond,37.78118,-122.46633,Entire home/apt,$400.00 ,$250.00 ,$85.00 ,178,96,10,10,10,10,10,9
7345170,7212456,Jack & Christina,within an hour,t,Mission,37.75035,-122.42458,Private room,$210.00 ,$500.00 ,,36,100,10,10,10,10,10,10
